102.0,61.0,2007.0,1.65,100.65,111.0,70.0,41.0,82.0,5281.01,45.117994,-117.800386,2.0,2.0,2007287.0,111.28
103.0,61.0,2007.0,1.65,100.65,111.0,70.0,41.0,82.0,5281.01,45.119094,-117.796086,2.0,2.0,2007294.0,111.28
104.0,83.0,2001.0,0.6,49.8,82.5,60.0,22.5,45.0,1590.43,45.224894,-120.254086,2.0,2.0,2002076.0,84.15
105.0,83.0,2001.0,0.6,49.8,82.5,60.0,22.5,45.0,1590.43,45.226094,-120.254686,2.0,2.0,2002076.0,84.15
106.0,83.0,2001.0,0.6,49.8,82.5,60.0,22.5,45.0,1590.43,45.227194,-120.255486,2.0,2.0,2002076.0,84.15
107.0,83.0,2001.0,0.6,49.8,82.5,60.0,22.5,45.0,1590.43,45.228394,-120.256186,2.0,2.0,2002076.0,84.15
108.0,83.0,2001.0,0.6,49.8,82.5,60.0,22.5,45.0,1590.43,45.229694,-120.256186,2.0,2.0,2002076.0,84.15
109.0,83.0,2001.0,0.6,49.8,82.5,60.0,22.5,45.0,1590.43,45.229694,-120.242986,2.0,2.0,2002083.0,84.15
110.0,83.0,2001.0,0.6,49.8,82.5,60.0,22.5,45.0,1590.43,45.230894,-120.256186,2.0,2.0,2002076.0,84.15
111.0,83.0,2001.0,0.6,49.8,82.5,60.0,22.5,45.0,1590.43,45.230794,-120.243886,2.0,2.0,2002083.0,84.15
112.0,83.0,2001.0,0.6,49.8,82.5,60.0,22.5,45.0,1590.43,45.231994,-120.244486,2.0,2.0,2002083.0,84.15
113.0,83.0,2001.0,0.6,49.8,82.5,60.0,22.5,45.0,1590.43,45.233294,-120.244486,2.0,2.0,2002083.0,84.15
114.0,83.0,2001.0,0.6,49.8,82.5,60.0,22.5,45.0,1590.43,45.233494,-120.256186,2.0,2.0,2002076.0,84.15
115.0,83.0,2001.0,0.6,49.8,82.5,60.0,22.5,45.0,1590.43,45.234494,-120.244486,2.0,2.0,2002076.0,84.15
116.0,83.0,2001.0,0.6,49.8,82.5,60.0,22.5,45.0,1590.43,45.234794,-120.256286,2.0,2.0,2002076.0,84.15
117.0,83.0,2001.0,0.6,49.8,82.5,60.0,22.5,45.0,1590.43,45.243894,-120.292486,2.0,2.0,2002076.0,84.15
118.0,83.0,2001.0,0.6,49.8,82.5,60.0,22.5,45.0,1590.43,45.245094,-120.293186,2.0,2.0,2002076.0,84.15
119.0,83.0,2001.0,0.6,49.8,82.5,60.0,22.5,45.0,1590.43,45.245794,-120.280886,2.0,2.0,2002076.0,84.15
120.0,83.0,2001.0,0.6,49.8,82.5,60.0,22.5,45.0,1590.43,45.246194,-120.293986,2.0,2.0,2002076.0,84.15
121.0,83.0,2001.0,0.6,49.8,82.5,60.0,22.5,45.0,1590.43,45.247494,-120.281486,2.0,2.0,2002076.0,84.15
122.0,83.0,2001.0,0.6,49.8,82.5,60.0,22.5,45.0,1590.43,45.247394,-120.294786,2.0,2.0,2002076.0,84.15
123.0,83.0,2001.0,0.6,49.8,82.5,60.0,22.5,45.0,1590.43,45.248694,-120.273386,2.0,2.0,2002076.0,84.15
124.0,83.0,2001.0,0.6,49.8,82.5,60.0,22.5,45.0,1590.43,45.248694,-120.281986,2.0,2.0,2002076.0,84.15
125.0,83.0,2001.0,0.6,49.8,82.5,60.0,22.5,45.0,1590.43,45.249994,-120.273386,2.0,2.0,2002076.0,84.15
126.0,83.0,2001.0,0.6,49.8,82.5,60.0,22.5,45.0,1590.43,45.249994,-120.282486,2.0,2.0,2002076.0,84.15
127.0,83.0,2001.0,0.6,49.8,82.5,60.0,22.5,45.0,1590.43,45.251194,-120.273386,2.0,2.0,2002076.0,84.15
128.0,83.0,2001.0,0.6,49.8,82.5,60.0,22.5,45.0,1590.43,45.252494,-120.273386,2.0,2.0,2002076.0,84.15
129.0,83.0,2001.0,0.6,49.8,82.5,60.0,22.5,45.0,1590.43,45.265994,-120.272886,2.0,2.0,2002083.0,84.15
130.0,83.0,2001.0,0.6,49.8,82.5,60.0,22.5,45.0,1590.43,45.267294,-120.272886,2.0,2.0,2002083.0,84.15
131.0,83.0,2001.0,0.6,49.8,82.5,60.0,22.5,45.0,1590.43,45.268594,-120.272886,2.0,2.0,2002083.0,84.15
132.0,83.0,2001.0,0.6,49.8,82.5,60.0,22.5,45.0,1590.43,45.269794,-120.272886,2.0,2.0,2002083.0,84.15
133.0,83.0,2001.0,0.6,49.8,82.5,60.0,22.5,45.0,1590.43,45.271094,-120.272986,2.0,2.0,2002083.0,84.15
134.0,83.0,2001.0,0.6,49.8,82.5,60.0,22.5,45.0,1590.43,45.272394,-120.272986,2.0,2.0,2002083.0,84.15
135.0,83.0,2001.0,0.6,49.8,82.5,60.0,22.5,45.0,1590.43,45.272694,-120.278886,2.0,2.0,2002083.0,84.15
136.0,83.0,2001.0,0.6,49.8,82.5,60.0,22.5,45.0,1590.43,45.274094,-120.279386,2.0,2.0,2002083.0,84.15
137.0,83.0,2001.0,0.6,49.8,82.5,60.0,22.5,45.0,1590.43,45.275094,-120.270186,2.0,2.0,2002083.0,84.15
138.0,83.0,2001.0,0.6,49.8,82.5,60.0,22.5,45.0,1590.43,45.275294,-120.279786,2.0,2.0,2002083.0,84.15
139.0,83.0,2001.0,0.6,49.8,82.5,60.0,22.5,45.0,1590.43,45.276394,-120.270486,2.0,2.0,2002083.0,84.15
140.0,83.0,2001.0,0.6,49.8,82.5,60.0,22.5,45.0,1590.43,45.276494,-120.280286,2.0,2.0,2002083.0,84.15
141.0,83.0,2001.0,0.6,49.8,82.5,60.0,22.5,45.0,1590.43,45.277694,-120.280686,2.0,2.0,2002083.0,84.15
142.0,83.0,2001.0,0.6,49.8,82.5,60.0,22.5,45.0,1590.43,45.277594,-120.270786,2.0,2.0,2002083.0,84.15
143.0,83.0,2001.0,0.6,49.8,82.5,60.0,22.5,45.0,1590.43,45.278994,-120.281086,2.0,2.0,2002083.0,84.15
144.0,83.0,2001.0,0.6,49.8,82.5,60.0,22.5,45.0,1590.43,45.278894,-120.271086,2.0,2.0,2002083.0,84.15
145.0,83.0,2001.0,0.6,49.8,82.5,60.0,22.5,45.0,1590.43,45.280194,-120.281586,2.0,2.0,2002083.0,84.15
146.0,83.0,2001.0,0.6,49.8,82.5,60.0,22.5,45.0,1590.43,45.280094,-120.271386,2.0,2.0,2002083.0,84.15
